NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PPOX	protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280]	115	1.3408517837524414	0.008484398	Yes	
row_1	EOMES	eomesodermin [Source:HGNC Symbol;Acc:HGNC:3372]	128	1.310971736907959	0.022365471	Yes	
row_2	TESK1	testis associated actin remodelling kinase 1 [Source:HGNC Symbol;Acc:HGNC:11731]	177	1.235316276550293	0.03340485	Yes	
row_3	BCL2L11	BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]	443	1.0313119888305664	0.030112006	Yes	
row_4	H2AJ	H2A.J histone [Source:HGNC Symbol;Acc:HGNC:14456]	790	0.9097020030021667	0.020964846	Yes	
row_5	CST7	cystatin F [Source:HGNC Symbol;Acc:HGNC:2479]	835	0.8962770700454712	0.02846421	Yes	
row_6	NOTCH4	notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]	860	0.8906270265579224	0.03701316	Yes	
row_7	AKAP9	A-kinase anchoring protein 9 [Source:HGNC Symbol;Acc:HGNC:379]	916	0.880212128162384	0.043722484	Yes	
row_8	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]	987	0.8608860969543457	0.04938313	Yes	
row_9	NCKAP1	NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]	1066	0.8471465706825256	0.054446384	Yes	
row_10	PHLDB1	pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]	1107	0.8389556407928467	0.061532084	Yes	
row_11	ZKSCAN3	zinc finger with KRAB and SCAN domains 3 [Source:HGNC Symbol;Acc:HGNC:13853]	1162	0.8280129432678223	0.067717746	Yes	
row_12	SESN1	sestrin 1 [Source:HGNC Symbol;Acc:HGNC:21595]	1265	0.8068532943725586	0.07099911	Yes	
row_13	CD96	CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]	1294	0.8019739985466003	0.078341775	Yes	
row_14	YPEL3	yippee like 3 [Source:HGNC Symbol;Acc:HGNC:18327]	1428	0.7757781744003296	0.079554245	Yes	
row_15	JUN	"Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]"	1444	0.7718017101287842	0.087285064	Yes	
row_16	ARL4C	ADP ribosylation factor like GTPase 4C [Source:HGNC Symbol;Acc:HGNC:698]	1494	0.762021005153656	0.09301645	Yes	
row_17	ZFP90	ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]	1528	0.7558091878890991	0.09956874	Yes	
row_18	CA12	carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371]	1593	0.7437337040901184	0.10426297	Yes	
row_19	TMC6	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]	1804	0.7155328392982483	0.10052457	Yes	
row_20	LAMP1	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	1832	0.7118932604789734	0.106923185	Yes	
row_21	ADGRG3	adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728]	1874	0.7044424414634705	0.11246052	Yes	
row_22	ADCY7	adenylate cyclase 7 [Source:HGNC Symbol;Acc:HGNC:238]	1900	0.7001358866691589	0.11883988	Yes	
row_23	PTPN22	protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652]	1969	0.6899498701095581	0.1227148	Yes	
row_24	ABCC5	ATP binding cassette subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:56]	1993	0.6860649585723877	0.12904924	Yes	
row_25	CCNL2	cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570]	2002	0.6851649284362793	0.13620792	Yes	
row_26	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:22960]	2003	0.6849607229232788	0.14380923	Yes	
row_27	ABCA2	ATP binding cassette subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:32]	2013	0.6833207607269287	0.15089183	Yes	
row_28	FAM8A1	family with sequence similarity 8 member A1 [Source:HGNC Symbol;Acc:HGNC:16372]	2014	0.683288037776947	0.15847458	Yes	
row_29	RTKN	rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]	2114	0.6702845692634583	0.16040722	Yes	
row_30	ITPR2	"inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]"	2162	0.6638652086257935	0.16516057	Yes	
row_31	SHISA5	shisa family member 5 [Source:HGNC Symbol;Acc:HGNC:30376]	2205	0.6575400233268738	0.17012177	Yes	
row_32	PRKACB	protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381]	2341	0.6420254111289978	0.1697387	Yes	
row_33	SEMA4B	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]	2558	0.615889847278595	0.16456082	Yes	
row_34	EVL	Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234]	2602	0.611001193523407	0.16894998	Yes	
row_35	MAN2C1	mannosidase alpha class 2C member 1 [Source:HGNC Symbol;Acc:HGNC:6827]	2683	0.601983368396759	0.1711813	Yes	
row_36	DDIT3	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	2766	0.5919557213783264	0.17319015	Yes	
row_37	MLYCD	malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]	2910	0.5748468637466431	0.17161664	Yes	
row_38	PLEKHA1	pleckstrin homology domain containing A1 [Source:HGNC Symbol;Acc:HGNC:14335]	2942	0.5710768103599548	0.1762301	Yes	
row_39	TTC14	tetratricopeptide repeat domain 14 [Source:HGNC Symbol;Acc:HGNC:24697]	3001	0.5641903877258301	0.17926554	Yes	
row_40	STAT4	signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]	3122	0.5517926812171936	0.17871532	No	
