NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	NFATC3	nuclear factor of activated T cells 3 [Source:HGNC Symbol;Acc:HGNC:7777]	911	0.8814839720726013	-9.105712E-4	No	
row_1	CD247	CD247 molecule [Source:HGNC Symbol;Acc:HGNC:1677]	1283	0.8040900826454163	0.023630524	No	
row_2	JUN	"Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]"	1444	0.7718017101287842	0.058002036	No	
row_3	PPP3CA	protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]	1884	0.7029893398284912	0.07313424	No	
row_4	FYN	"FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]"	2559	0.6158369779586792	0.07042749	No	
row_5	PIK3CG	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]"	3360	0.5227895379066467	0.055563632	No	
row_6	PLCG1	phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065]	3563	0.5014734864234924	0.07248894	No	
row_7	ZAP70	zeta chain of T cell receptor associated protein kinase 70 [Source:HGNC Symbol;Acc:HGNC:12858]	3621	0.4938218891620636	0.096983366	No	
row_8	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]	3626	0.4931636154651642	0.124364115	No	
row_9	PPP3CC	protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]	4167	0.4398467540740967	0.119198196	No	
row_10	CD3G	CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675]	4314	0.42418625950813293	0.13488653	No	
row_11	SHC1	SHC adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:10840]	4505	0.40529465675354004	0.14709076	No	
row_12	RASA1	RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]	6193	0.24414286017417908	0.067709886	No	
row_13	CD3E	CD3e molecule [Source:HGNC Symbol;Acc:HGNC:1674]	6409	0.22460336983203888	0.06842233	No	
row_14	MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]	6416	0.22325603663921356	0.0805866	No	
row_15	NFATC2	nuclear factor of activated T cells 2 [Source:HGNC Symbol;Acc:HGNC:7776]	6696	0.19705669581890106	0.07622745	No	
row_16	PPP3CB	protein phosphatase 3 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9315]	8611	0.02817608043551445	-0.02776065	No	
row_17	MAP3K1	mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]	8617	0.028031090274453163	-0.026467577	No	
row_18	NFKBIA	NFKB inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:7797]	8657	0.024864010512828827	-0.027227001	No	
